time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-02-11T13:05:24.250Z,42.6131,19.9247,10,4.4,mb,,40,0.57,0.73,us,us2000d0j2,2018-02-11T14:12:31.571Z,"30km W of Peje, Kosovo",earthquake,5.2,2,0.155,12,reviewed,us,us
2018-02-11T12:58:32.320Z,18.2825,-67.177,90,2.81,md,7,212,0.1404,0.51,pr,pr2018042002,2018-02-11T16:35:46.327Z,"1km ESE of La Playa, Puerto Rico",earthquake,3.84,2.91,0.11,6,reviewed,pr,pr
2018-02-11T11:40:25.720Z,36.0333,-97.9065,1.8,3.4,mb_lg,,51,0.345,0.17,us,us2000d0is,2018-02-19T13:16:53.579Z,"8km S of Hennessey, Oklahoma",earthquake,1,1.9,0.049,107,reviewed,us,us
2018-02-11T11:00:15.500Z,19.4985,-67.9436,10,3.03,md,15,238,1.0775,0.87,pr,pr2018042001,2018-02-11T16:35:20.303Z,"112km NNE of Punta Cana, Dominican Republic",earthquake,5.56,7.51,0.4,10,reviewed,pr,pr
2018-02-11T10:29:23.320Z,8.1648,-83.0133,11.33,5.3,mww,,142,0.389,1.09,us,us2000d0ik,2018-02-13T17:24:49.040Z,"20km SW of Puerto Armuelles, Panama",earthquake,4.6,4.4,0.073,18,reviewed,us,us
2018-02-11T09:02:30.140Z,33.6528333,-117.3418333,3.71,3.52,ml,189,30,0.02461,0.24,ci,ci38106152,2018-02-15T21:09:20.828Z,"2km N of Lakeland Village, CA",earthquake,0.11,0.35,0.145,341,reviewed,ci,ci
2018-02-11T08:28:30.020Z,40.287,-121.2053333,6.67,3.36,mw,47,85,0.2805,0.18,nc,nc72967671,2018-02-15T17:32:33.391Z,"3km SE of Chester, CA",earthquake,0.33,0.96,,4,reviewed,nc,nc
2018-02-11T07:31:02.980Z,32.392,140.4726,10,4.8,mb,,92,0.91,1.16,us,us2000d0hg,2018-02-11T08:39:12.197Z,"99km SE of Hachijo-jima, Japan",earthquake,3.4,1.8,0.035,260,reviewed,us,us
2018-02-11T07:05:22.920Z,2.1482,128.4372,70.89,4.9,mb,,110,1.736,0.71,us,us2000d0hd,2018-02-11T07:28:05.040Z,"66km NE of Tobelo, Indonesia",earthquake,8.1,7.9,0.055,106,reviewed,us,us
2018-02-11T05:51:42.700Z,-5.8527,153.3877,10,4.3,mb,,128,2.052,0.49,us,us2000d0h3,2018-02-11T06:25:55.040Z,"158km SSE of Taron, Papua New Guinea",earthquake,10.8,1.9,0.111,23,reviewed,us,us
2018-02-11T05:46:21.900Z,56.0025,-149.1759,23.3,3.8,mb,,160,2.58,1.13,us,us2000d0h8,2018-02-11T06:54:17.040Z,"279km SE of Kodiak, Alaska",earthquake,8.9,9.2,0.208,6,reviewed,us,us
2018-02-11T04:45:10.160Z,9.5919,-79.4062,36.91,4.3,mb,,82,0.599,0.42,us,us2000d0gi,2018-02-18T04:43:20.873Z,"27km E of Portobelo, Panama",earthquake,7.5,24.7,0.375,2,reviewed,us,us
2018-02-11T04:11:09.520Z,-16.687,-74.16,10,5.4,mww,,61,4.009,0.89,us,us2000d0gd,2018-02-18T04:34:21.402Z,"147km SSE of Acari, Peru",earthquake,7,1.7,0.052,35,reviewed,us,us
2018-02-11T03:40:09.610Z,56.4712,-148.8474,23.3,3.8,mb,,140,2.424,0.67,us,us2000d0g9,2018-02-18T03:47:42.040Z,"260km ESE of Kodiak, Alaska",earthquake,6.6,8.5,0.359,2,reviewed,us,us
2018-02-11T00:25:32.280Z,19.5205,-68.1103,45,3.18,md,6,254,1.0425,0.11,pr,pr2018042000,2018-02-11T05:32:09.691Z,"108km NNE of Punta Cana, Dominican Republic",earthquake,2.09,7.13,0.15,3,reviewed,pr,pr
2018-02-11T00:10:32.980Z,-53.0612,10.2164,10,5,mb,,105,19.543,0.9,us,us2000d0fu,2018-02-11T00:27:48.040Z,"Southwest of Africa",earthquake,14.6,1.9,0.115,24,reviewed,us,us
2018-02-10T23:40:54.950Z,18.9141,-67.9803,88,3.07,md,9,200,0.5666,0.59,pr,pr2018041007,2018-02-11T05:31:57.900Z,"57km NE of Punta Cana, Dominican Republic",earthquake,5.73,4.12,0.07,5,reviewed,pr,pr
2018-02-10T22:50:48.880Z,-3.8048,151.9177,267.98,5.8,mww,,16,0.455,0.83,us,us2000d0ex,2018-02-13T19:10:13.040Z,"51km NNW of Rabaul, Papua New Guinea",earthquake,8.3,4.6,0.06,27,reviewed,us,us
2018-02-10T22:27:35.700Z,18.1378,-67.913,112,3.24,md,4,175,0.6007,0.35,pr,pr2018041006,2018-02-11T00:02:33.542Z,"71km SE of Punta Cana, Dominican Republic",earthquake,4.05,2.58,0.09,3,reviewed,pr,pr
2018-02-10T22:07:16.295Z,58.9888,-145.9952,40.5,2.5,ml,,,,0.89,ak,ak18422568,2018-02-10T22:12:14.143Z,"53km SSE of Middleton Island, Alaska",earthquake,,7.7,,,automatic,ak,ak
2018-02-10T20:03:04.590Z,36.0877,129.3073,10,4.7,mww,,35,1.558,0.66,us,us2000d0cy,2018-02-12T16:24:20.459Z,"4km SW of Heung-hai, South Korea",earthquake,4.5,1.8,0.078,16,reviewed,us,us
2018-02-10T19:08:31.370Z,33.4913333,-116.8025,4.14,2.71,ml,145,16,0.01449,0.23,ci,ci38105800,2018-02-12T20:36:50.050Z,"8km NE of Aguanga, CA",earthquake,0.1,0.32,0.158,197,reviewed,ci,ci
2018-02-10T19:01:23.030Z,4.4811,123.1486,552.46,4.1,mb,,86,3.53,0.55,us,us2000d0cm,2018-02-10T22:26:10.040Z,"220km SE of Tabiauan, Philippines",earthquake,10.5,8.9,0.076,47,reviewed,us,us
2018-02-10T16:08:32.260Z,18.4809,145.651,211.09,4.9,mb,,117,3.224,1.08,us,us2000d0ab,2018-02-10T16:23:14.040Z,"31km S of Agrihan, Northern Mariana Islands",earthquake,10.1,7.9,0.072,61,reviewed,us,us
2018-02-10T16:00:09.250Z,46.6646,155.3059,27.51,4.6,mb,,181,6.632,0.86,us,us2000d0as,2018-02-10T16:57:22.040Z,"East of the Kuril Islands",earthquake,12.5,7,0.056,95,reviewed,us,us
2018-02-10T15:52:06.460Z,36.7763333,-121.5018333,7.11,2.53,md,56,31,0.02417,0.1,nc,nc72967351,2018-02-13T21:28:28.242Z,"8km SSE of San Juan Bautista, CA",earthquake,0.15,0.25,0.193,69,reviewed,nc,nc
2018-02-10T15:27:32.790Z,-6.6993,150.3254,50.83,4.5,mb,,141,3.091,0.79,us,us2000d09v,2018-02-10T15:53:26.040Z,"101km ESE of Kandrian, Papua New Guinea",earthquake,9.3,8.2,0.135,16,reviewed,us,us
2018-02-10T15:15:32.530Z,14.1562,-91.2169,82.86,4.3,mb,,199,0.59,1.24,us,us2000d09k,2018-02-10T18:02:47.486Z,"10km ESE of Nueva Concepcion, Guatemala",earthquake,8.2,9,0.095,31,reviewed,us,us
2018-02-10T14:54:25.165Z,57.6202,-155.5178,79.2,2.8,ml,,,,0.48,ak,ak18421091,2018-02-10T15:09:56.619Z,"92km W of Larsen Bay, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-02-10T14:27:06.740Z,56.0073,-149.7217,21.63,4.2,mb,,165,2.317,0.83,us,us2000d097,2018-02-10T14:46:20.242Z,"257km SE of Kodiak, Alaska",earthquake,7.5,7.6,0.263,4,reviewed,us,us
2018-02-10T14:11:13.512Z,52.192,-174.2708,10.6,2.9,ml,,,,0.66,ak,ak18421062,2018-02-10T15:36:55.311Z,"4km W of Atka, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-10T13:53:34.950Z,19.2775,-64.9463,47,3.35,md,8,336,1.4504,0.19,pr,pr2018041004,2018-02-10T16:59:56.238Z,"101km NNW of Road Town, British Virgin Islands",earthquake,3.39,12.47,0.18,4,reviewed,pr,pr
2018-02-10T13:16:56.580Z,56.1894,-149.3223,21.17,3.8,mb,,209,2.395,0.87,us,us2000d08w,2018-02-10T14:15:52.040Z,"258km SE of Kodiak, Alaska",earthquake,9.5,10.2,0.51,1,reviewed,us,us
2018-02-10T11:04:15.170Z,15.1451,-92.2372,112.73,5.1,mww,,120,0.729,0.88,us,us2000d07k,2018-02-17T20:17:19.040Z,"17km N of Veinte de Noviembre, Mexico",earthquake,8.2,6.6,0.068,21,reviewed,us,us
2018-02-10T09:45:20.760Z,-42.034,88.1544,10,4.9,mb,,60,24.711,0.47,us,us2000d06z,2018-02-10T10:08:54.040Z,"Southeast Indian Ridge",earthquake,11.2,1.9,0.093,36,reviewed,us,us
2018-02-10T08:33:19.460Z,55.8671,-149.3647,8.49,4.1,mb,,162,2.562,0.64,us,us2000d05l,2018-02-10T16:08:40.383Z,"283km SE of Kodiak, Alaska",earthquake,7.8,6.7,0.302,3,reviewed,us,us
2018-02-10T08:30:54.700Z,-43.2596,170.4855,2.23,4.3,mwr,,80,0.559,0.55,us,us2000d05h,2018-02-10T09:31:48.774Z,"71km SSW of Hokitika, New Zealand",earthquake,3.3,6.7,0.042,54,reviewed,us,us
2018-02-10T07:49:49.420Z,18.9921,-64.5595,78,2.89,md,4,345,1.5443,0.18,pr,pr2018041002,2018-02-14T07:54:26.040Z,"76km N of Road Town, British Virgin Islands",earthquake,5.74,8.49,0.4,3,reviewed,pr,pr
2018-02-10T07:48:49.450Z,24.1728,121.8533,11.72,4.2,mwr,,89,0.236,0.52,us,us2000d051,2018-02-10T08:06:55.040Z,"33km NE of Hualian, Taiwan",earthquake,3.4,5.3,0.068,21,reviewed,us,us
2018-02-10T07:29:12.060Z,56.5429,-148.5805,20.09,3.5,mb,,163,2.509,0.63,us,us2000d04m,2018-02-10T07:56:59.682Z,"269km ESE of Kodiak, Alaska",earthquake,8.9,5.1,0.285,3,reviewed,us,us
2018-02-10T06:18:00.400Z,36.0373,-97.8973,7.743,2.7,ml,,27,,0.16,us,us2000d03q,2018-02-14T07:51:00.040Z,"7km S of Hennessey, Oklahoma",earthquake,0.8,6.1,,,reviewed,tul,tul
2018-02-10T05:22:26.247Z,58.3428,-145.7685,15,2.9,ml,,,,0.87,ak,ak18419424,2018-02-10T05:31:53.111Z,"125km SSE of Middleton Island, Alaska",earthquake,,2,,,automatic,ak,ak
2018-02-10T05:22:15.860Z,56.0588,-148.5612,19.7,3.7,mb,,185,2.801,0.69,us,us2000d03g,2018-02-10T07:14:20.040Z,"Gulf of Alaska",earthquake,10.2,8.7,0.355,2,reviewed,us,us
2018-02-10T05:21:48.670Z,56.042,-148.622,20,3.3,ml,,228,2.786,0.61,us,us2000d04d,2018-02-10T07:35:02.040Z,"Gulf of Alaska",earthquake,10.9,11.3,0.097,14,reviewed,us,us
2018-02-10T05:12:35.460Z,5.1033,125.3179,44.32,4.3,mb,,131,1.97,0.7,us,us2000d062,2018-02-10T09:03:34.040Z,"36km SSW of Sarangani, Philippines",earthquake,5,9.3,0.126,18,reviewed,us,us
2018-02-10T04:44:34.800Z,18.8828,-67.346,10,2.95,md,5,328,0.4771,0.17,pr,pr2018041001,2018-02-10T09:30:14.254Z,"50km NNW of San Antonio, Puerto Rico",earthquake,1.59,0.96,0.21,5,reviewed,pr,pr
2018-02-10T03:09:30.420Z,51.7248,179.9099,72.3,4.3,mb,,143,0.516,0.8,us,us2000d02u,2018-02-10T03:23:40.040Z,"33km SE of Semisopochnoi Island, Alaska",earthquake,11.7,11.1,0.06,78,reviewed,us,us
2018-02-10T02:13:26.536Z,56.1322,-148.5658,10,3.2,ml,,,,0.72,ak,ak18418679,2018-02-10T02:43:46.230Z,"297km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-10T02:04:29.951Z,55.9093,-149.8783,1.1,3.3,ml,,,,0.92,ak,ak18418667,2018-02-10T02:27:26.464Z,"260km SE of Kodiak, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2018-02-10T01:39:32.510Z,56.2427,-148.5652,19.98,3.5,ml,,208,2.685,0.71,us,us2000d028,2018-02-10T02:40:03.040Z,"290km SE of Kodiak, Alaska",earthquake,8.8,9.6,0.057,40,reviewed,us,us
2018-02-10T01:39:01.340Z,38.808,-122.8175,3.21,3.23,ml,76,29,0.009165,0.07,nc,nc72966896,2018-02-14T02:02:03.024Z,"6km WNW of The Geysers, CA",earthquake,0.14,0.2,0.139,51,reviewed,nc,nc
2018-02-10T01:37:34.730Z,46.5855,-121.7531667,8.4,2.66,ml,39,90,0.1697,0.12,uw,uw61368441,2018-02-16T00:28:44.351Z,"7km WSW of Packwood, Washington",earthquake,0.53,1.94,0.114,18,reviewed,uw,uw
2018-02-10T01:31:39.590Z,14.8541,-92.5312,24.38,4.1,mb,,164,0.873,1.09,us,us2000d01n,2018-02-10T11:23:20.419Z,"8km W of Mazatan, Mexico",earthquake,6.8,6.9,0.13,16,reviewed,us,us
2018-02-10T00:31:19.880Z,-8.8535,117.1527,116.88,4.9,mb,,59,2.991,1.06,us,us2000d00q,2018-02-10T03:42:15.567Z,"32km SSW of Batudulang, Indonesia",earthquake,6.5,7.3,0.091,38,reviewed,us,us
2018-02-09T23:59:24.560Z,-21.4142,-179.3235,609.7,5.6,mww,,33,7.898,0.78,us,us2000d004,2018-02-13T21:01:33.040Z,"106km SW of Ndoi Island, Fiji",earthquake,7.4,4.2,0.073,18,reviewed,us,us
2018-02-09T23:57:59.490Z,56.4061,-148.3972,12,2.9,ml,,,,0.33,ak,ak18439772,2018-02-17T05:40:23.666Z,"287km ESE of Kodiak, Alaska",earthquake,,9,,,reviewed,ak,ak
2018-02-09T22:53:06.740Z,-14.9662,-172.6141,10,5.1,mb,,50,4.828,0.93,us,us2000czzi,2018-02-09T23:18:05.040Z,"134km S of Gataivai, Samoa",earthquake,8.6,1.6,0.067,73,reviewed,us,us
2018-02-09T22:35:44.002Z,54.3155,-161.6704,4.4,2.7,ml,,,,0.77,ak,ak18417964,2018-02-17T05:40:20.294Z,"118km SE of Cold Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-09T22:24:08.459Z,56.3003,-148.5481,7.1,3,ml,,,,0.77,ak,ak18417922,2018-02-17T05:40:19.562Z,"286km ESE of Kodiak, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-09T22:17:47.600Z,32.4457,89.6529,35,4.2,mb,,73,5.103,0.69,us,us2000czyv,2018-02-09T22:38:54.040Z,"79km NNW of Pubu, China",earthquake,4.3,2,0.087,37,reviewed,us,us
2018-02-09T20:50:31.500Z,19.2403,-64.88,63,3.17,md,4,337,1.4645,0.25,pr,pr2018040012,2018-02-10T18:04:59.040Z,"102km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.12,15.69,0.39,2,reviewed,pr,pr
2018-02-09T20:17:44.150Z,-7.5932,128.3309,170.33,4.2,mb,,57,2.966,1.07,us,us2000czth,2018-02-10T17:44:58.040Z,"Kepulauan Barat Daya, Indonesia",earthquake,7,9.2,0.096,31,reviewed,us,us
2018-02-09T20:12:03.687Z,56.1672,-149.565,7.3,3,ml,,,,0.68,ak,ak18417347,2018-02-17T05:40:12.547Z,"250km SE of Kodiak, Alaska",earthquake,,6.9,,,reviewed,ak,ak
2018-02-09T20:01:57.858Z,56.2504,-149.391,5.9,3.2,ml,,,,0.48,ak,ak18417206,2018-02-17T05:40:11.819Z,"250km SE of Kodiak, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2018-02-09T19:55:13.910Z,51.6244,177.3083,34.19,5.1,mww,,66,1.269,0.83,us,us2000czsn,2018-02-17T05:40:11.139Z,"56km SSW of Kiska Volcano, Alaska",earthquake,8.3,3.6,0.086,13,reviewed,us,us
2018-02-09T19:50:27.645Z,55.6912,-149.1427,7.5,3.3,ml,,,,0.59,ak,ak18417159,2018-02-17T05:40:09.599Z,"Gulf of Alaska",earthquake,,3.2,,,reviewed,ak,ak
2018-02-09T19:42:29.580Z,19.0886,-64.9295,59,3.41,md,4,335,1.3195,0.26,pr,pr2018040011,2018-02-10T14:49:58.040Z,"83km NNW of Road Town, British Virgin Islands",earthquake,6.42,15.66,0.13,2,reviewed,pr,pr
2018-02-09T18:54:59.070Z,-6.7604,125.2185,541.49,4.3,mb,,69,3.121,0.75,us,us2000czsc,2018-02-10T16:31:30.040Z,"202km N of Dili, East Timor",earthquake,11.8,13.8,0.134,19,reviewed,us,us
2018-02-09T18:43:09.380Z,24.019,121.8215,10,4.6,mb,,33,0.258,0.87,us,us2000czr7,2018-02-10T16:09:41.040Z,"22km ENE of Hualian, Taiwan",earthquake,2.6,1.7,0.062,76,reviewed,us,us
2018-02-09T17:43:37.240Z,18.632,-61.9848,43.62,5.2,mww,,26,1.185,0.73,us,us2000czp4,2018-02-10T18:18:36.040Z,"111km N of Codrington, Barbuda",earthquake,4.9,3.9,0.086,13,reviewed,us,us
2018-02-09T17:16:43.350Z,19.1595,-64.7875,67,3.27,md,7,340,1.5502,0.21,pr,pr2018040010,2018-02-10T15:26:17.040Z,"89km N of Road Town, British Virgin Islands",earthquake,4.71,12.95,0.44,2,reviewed,pr,pr
2018-02-09T17:06:50.770Z,19.1148,-64.744,41,3.39,md,14,319,1.472,0.26,pr,pr2018040009,2018-02-10T15:16:27.040Z,"68km NNW of Road Town, British Virgin Islands",earthquake,2.83,16.5,0.25,7,reviewed,pr,pr
2018-02-09T17:04:35.630Z,19.2101,-64.8895,71,3.19,md,5,336,1.4355,0.22,pr,pr2018040008,2018-02-10T15:01:52.040Z,"110km NNW of Road Town, British Virgin Islands",earthquake,4.48,14.74,0.09,2,reviewed,pr,pr
2018-02-09T16:52:39.550Z,19.2383,-64.9596,68,3.41,md,5,344,1.4115,0.33,pr,pr2018040007,2018-02-09T21:44:15.688Z,"97km NNW of Road Town, British Virgin Islands",earthquake,8.45,15.6,0.07,2,reviewed,pr,pr
2018-02-09T16:50:05.970Z,19.1343,-64.8455,25.01,4.5,mwr,,144,1.37,1.17,us,us2000czm4,2018-02-09T19:30:52.707Z,"83km NNW of Road Town, British Virgin Islands",earthquake,5.8,5,0.048,42,reviewed,us,us
2018-02-09T16:02:45.656Z,54.0712,-165.0455,73.5,2.9,ml,,,,0.35,ak,ak18439737,2018-02-17T05:40:00.326Z,"48km E of Akutan, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-09T16:02:32.460Z,56.0569,-149.9224,4.9,3.1,ml,,,,0.58,ak,ak18416408,2018-02-17T05:39:59.577Z,"245km SE of Kodiak, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-02-09T15:19:51.356Z,56.1711,-149.4411,11.3,3.1,ml,,,,0.45,ak,ak18416370,2018-02-17T05:39:54.758Z,"254km SE of Kodiak, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2018-02-09T15:17:31.547Z,56.3298,-148.4911,2.3,3,ml,,,,0.54,ak,ak18416367,2018-02-17T05:39:53.988Z,"287km ESE of Kodiak, Alaska",earthquake,,4.3,,,reviewed,ak,ak
2018-02-09T15:09:14.786Z,56.064,-149.2342,6.7,3.3,ml,,,,0.65,ak,ak18416361,2018-02-17T05:39:53.175Z,"272km SE of Kodiak, Alaska",earthquake,,3.7,,,reviewed,ak,ak
2018-02-09T14:58:05.030Z,22.3177,100.9658,10,4.6,mb,,59,1.64,1.42,us,us2000czk0,2018-02-09T17:29:59.268Z,"42km SE of Liushun, China",earthquake,6.6,1.8,0.103,28,reviewed,us,us
2018-02-09T14:38:38.700Z,34.7661,139.2541,148.13,4.2,mb,,128,0.886,0.74,us,us2000czl1,2018-02-09T15:27:54.040Z,"27km SE of Ito, Japan",earthquake,7.6,7.8,0.115,21,reviewed,us,us
2018-02-09T14:05:47.840Z,18.8886,-104.775,10,5.8,mww,,161,3.435,1.15,us,us2000czig,2018-02-18T19:36:32.593Z,"37km SSW of San Patricio, Mexico",earthquake,10,1.9,0.073,18,reviewed,us,us
2018-02-09T13:33:35.014Z,55.6075,-151.7469,10,3,ml,,,,0.44,ak,ak18439722,2018-02-17T05:39:49.844Z,"244km E of Chirikof Island, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T12:43:53.130Z,56.3611,-149.434,16.93,4.4,mb,,137,2.233,0.82,us,us2000czh4,2018-02-17T05:39:48.022Z,"240km SE of Kodiak, Alaska",earthquake,3.8,5.3,0.064,70,reviewed,us,us
2018-02-09T12:39:10.540Z,-23.933,-66.7565,202.19,4.5,mww,,38,1.63,1.36,us,us2000czh3,2018-02-09T13:06:10.040Z,"54km NW of San Antonio de los Cobres, Argentina",earthquake,7.4,6.9,0.073,18,reviewed,us,us
2018-02-09T12:35:32.539Z,56.1972,-149.4517,10,3,ml,,,,0.82,ak,ak18439719,2018-02-17T05:39:06.339Z,"252km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T12:14:09.141Z,56.0619,-149.2362,7.2,3.2,ml,,,,0.69,ak,ak18415908,2018-02-17T05:39:04.135Z,"272km SE of Kodiak, Alaska",earthquake,,3.8,,,reviewed,ak,ak
2018-02-09T11:43:56.070Z,-17.8875,-178.6641,545.18,5.9,mww,,35,7.715,0.73,us,us2000czgc,2018-02-14T15:04:56.277Z,"263km SE of Lambasa, Fiji",earthquake,9.9,6,0.058,29,reviewed,us,us
2018-02-09T11:32:58.837Z,56.3881,-148.7893,0.3,2.9,ml,,,,0.49,ak,ak18415870,2018-02-17T05:39:01.230Z,"269km SE of Kodiak, Alaska",earthquake,,2.6,,,reviewed,ak,ak
2018-02-09T11:14:00.992Z,56.2594,-149.0066,11.9,3.1,ml,,,,0.49,ak,ak18415739,2018-02-17T05:39:00.346Z,"267km SE of Kodiak, Alaska",earthquake,,3,,,reviewed,ak,ak
2018-02-09T11:10:50.920Z,48.2828333,-114.1785,11.86,2.5,ml,12,138,0.299,0.19,mb,mb80280949,2018-02-09T16:03:51.450Z,"9km NE of Evergreen, Montana",earthquake,0.76,1.89,0.381,5,reviewed,mb,mb
2018-02-09T11:00:38.750Z,32.795,111.7388,10,4.8,mb,,29,3.158,1.02,us,us2000czg8,2018-02-09T12:35:34.040Z,"34km WNW of Dengzhou, China",earthquake,7.6,1.9,0.05,123,reviewed,us,us
2018-02-09T10:19:55.480Z,15.3094,-88.8926,10,4.2,mb,,44,0.513,0.85,us,us2000czfr,2018-02-10T15:35:20.144Z,"20km SSW of Morales, Guatemala",earthquake,2.6,1.9,0.052,102,reviewed,us,us
2018-02-09T10:18:52.827Z,55.868,-149.188,6.5,3.2,ml,,,,0.45,ak,ak18439706,2018-02-17T05:38:56.893Z,"290km SE of Kodiak, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2018-02-09T09:23:00.580Z,34.0672,136.1892,388.39,4.2,mb,,37,1.454,0.75,us,us2000czf7,2018-02-09T10:42:14.040Z,"0km W of Owase, Japan",earthquake,7.7,6.9,0.056,88,reviewed,us,us
2018-02-09T09:18:06.220Z,-18.0575,-178.4513,598.08,4.5,mb,,74,8.148,1.03,us,us2000czf5,2018-02-09T10:07:30.040Z,"288km N of Ndoi Island, Fiji",earthquake,13.4,7.2,0.032,292,reviewed,us,us
2018-02-09T08:56:53.460Z,55.7781,-150.2088,10,3.9,mb,,193,2.238,0.6,us,us2000czel,2018-02-17T05:38:51.980Z,"261km SSE of Kodiak, Alaska",earthquake,8.8,1.9,0.194,7,reviewed,us,us
2018-02-09T08:34:14.027Z,59.9139,-153.3761,130.6,2.9,ml,,,,0.66,ak,ak18415434,2018-02-17T05:38:48.907Z,"63km SSW of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-02-09T08:22:35.810Z,56.4573,-149.2989,18.11,4.5,mb,,138,2.23,0.79,us,us2000czef,2018-02-17T05:38:46.653Z,"239km SE of Kodiak, Alaska",earthquake,6.6,5.3,0.069,62,reviewed,us,us
2018-02-09T08:22:21.770Z,56.4528,-148.6669,13.12,4,mb,,139,2.517,0.75,us,us2000czdu,2018-02-17T05:38:45.668Z,"271km ESE of Kodiak, Alaska",earthquake,7.7,6.3,0.119,19,reviewed,us,us
2018-02-09T08:01:51.130Z,55.8577,-150.1961,10,3,ml,,,,0.58,ak,ak18439689,2018-02-17T05:38:44.373Z,"253km SSE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T07:47:42.388Z,55.0282,-151.6876,10,2.7,ml,,,,0.61,ak,ak18439687,2018-02-17T05:38:43.032Z,"264km ESE of Chirikof Island, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T07:17:19.870Z,-0.0871,-18.1159,10,4.9,mb,,65,8.646,0.78,us,us2000czd7,2018-02-09T07:53:38.040Z,"Central Mid-Atlantic Ridge",earthquake,9.1,1.9,0.099,32,reviewed,us,us
2018-02-09T06:54:35.350Z,13.8949,120.7624,152.96,4.3,mb,,114,8.994,0.9,us,us2000czcw,2018-02-09T08:40:41.290Z,"5km SE of Balayan, Philippines",earthquake,11.5,9.2,0.092,33,reviewed,us,us
2018-02-09T06:42:37.012Z,56.111,-149.244,10.3,2.9,ml,,,,0.38,ak,ak18439676,2018-02-17T05:38:36.180Z,"268km SE of Kodiak, Alaska",earthquake,,13.6,,,reviewed,ak,ak
2018-02-09T05:40:46.658Z,51.667,-176.9412,55.3,2.5,ml,,,,0.32,ak,ak18415146,2018-02-17T05:38:31.454Z,"30km SW of Adak, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-02-09T05:08:40.540Z,30.6537,57.365,10,4.1,mb,,135,5.552,0.83,us,us2000czbz,2018-02-09T05:26:00.221Z,"49km NNE of Kerman, Iran",earthquake,7.4,2,0.127,17,reviewed,us,us
2018-02-09T04:42:20.528Z,56.0409,-149.2481,10,2.9,ml,,,,0.61,ak,ak18439660,2018-02-17T05:38:25.415Z,"273km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T04:41:43.470Z,18.2133,94.2882,28.72,4.2,mb,,104,3.629,0.62,us,us2000czbp,2018-02-09T05:49:23.991Z,"109km W of Myanaung, Burma",earthquake,9.2,6.7,0.215,6,reviewed,us,us
2018-02-09T04:31:12.530Z,19.0788,-65.6336,50,3.35,md,11,315,0.8917,0.24,pr,pr2018040004,2018-02-09T08:13:56.697Z,"75km NNE of Vieques, Puerto Rico",earthquake,2.52,6.74,0.12,9,reviewed,pr,pr
2018-02-09T04:25:01.236Z,56.1439,-149.621,10,3,ml,,,,0.48,ak,ak18415017,2018-02-17T05:38:24.043Z,"249km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-02-09T04:23:43.290Z,18.6395,-68.1893,66,3.01,md,4,340,1.2515,0.17,pr,pr2018040003,2018-02-09T08:13:39.993Z,"23km ENE of Punta Cana, Dominican Republic",earthquake,3.89,9.14,0.15,4,reviewed,pr,pr
2018-02-09T04:19:13.798Z,55.7205,-149.1453,10.9,3.3,ml,,,,0.48,ak,ak18415010,2018-02-17T05:38:22.593Z,"Gulf of Alaska",earthquake,,2.9,,,reviewed,ak,ak
2018-02-09T04:08:30.090Z,19.5828,-68.0661,42,3.12,md,4,346,1.4682,0.2,pr,pr2018040002,2018-02-09T08:13:27.673Z,"116km NNE of Punta Cana, Dominican Republic",earthquake,4.13,14.24,0.2,4,reviewed,pr,pr
2018-02-09T03:19:09.340Z,56.6559,-147.9367,11.3,3.3,ml,,,,0.51,ak,ak18414996,2018-02-17T05:38:19.660Z,"298km ESE of Kodiak, Alaska",earthquake,,3.1,,,reviewed,ak,ak
2018-02-09T02:59:36.040Z,56.0501,-150.0046,10,3,ml,,,,0.45,ak,ak18439651,2018-02-17T05:38:19.014Z,"242km SE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
